fdc_id,description,brand_owner,food_category,Energy,Protein,"Carbohydrate, by difference",Total lipid (fat),"Fatty acids, total saturated","Fiber, total dietary",Total Sugars,"Sodium, Na"
2615313,"M&M'S MINIS CRISPY MARSHMALLOW SQUARES, MILK CHOCOLATE",The Kellogg Company ,"Snack, Energy & Granola Bars",400.0,5.0,75.0,12.5,5.0,0.0,40.0,425.0
2623991,"MAPLE SAUSAGE FLAVORED MAPLE PANCAKE SNACK SIZE SANDWICHES, MAPLE SAUSAGE",The Hillshire Brands Company,"Frozen Breakfast Sandwiches, Biscuits & Meals",365.0,7.06,23.5,25.9,8.24,0.0,9.41,576.0
2476607,"MARSHMALLOW TREATS, MARSHMALLOW","Wal-Mart Stores, Inc.","Cakes, Cupcakes, Snack Cakes",381.0,4.76,81.0,7.14,4.76,0.0,42.9,405.0
604498,"MILD BEEF & BEAN BURRITO, MILD, BEEF & BEAN",PATIO,Frozen Dinners & Entrees,282.0,7.04,32.4,13.4,4.93,2.8,0.7,401.0
1912684,"MILK CHOCOLATE AND CARAMEL MOUSSE CAKE, CARAMEL & CHOCOLATE","The French Patisserie, Inc.",Other Frozen Desserts,311.0,4.44,31.1,17.8,8.89,0.6,22.2,156.0
2658516,"PEANUT BUTTER CHOCOLATE BARS, PEANUT BUTTER CHOCOLATE","General Mills, Inc.","Snack, Energy & Granola Bars",438.0,6.25,71.9,12.5,7.81,3.1,31.2,297.0
2329043,"RAINBOW CANDY COATED CHOCOLATY CHIPS WITH CRISPY RICE TREATS, RAINBOW CANDY COATED CHOCOLATY CHIPS","Wal-Mart Stores, Inc.","Cakes, Cupcakes, Snack Cakes",429.0,3.57,75.0,14.3,8.93,0.0,39.3,179.0
2211666,"RASPBERRY MOJITO FLAVORED CUPCAKE & FROSTING KIT, RASPBERRY MOJITO","General Mills, Inc.","Cake, Cookie & Cupcake Mixes",395.0,2.63,76.3,10.5,5.26,0.0,52.6,474.0
1877733,"SPARTAN, FRESH SELECTIONS, SHORTCAKE FROSTED COOKIES, STRAWBERRY, STRAWBERRY",McIlhenny Company,Cookies & Biscuits,447.0,2.63,65.8,18.4,7.89,0.0,44.7,474.0
2451155,STRANGER THINGS,American Crafts LC ,"Cake, Cookie & Cupcake Mixes",342.0,7.89,79.0,0.0,0.0,2.6,21.0,658.0
2659539,"STRAWBERRY SHORTCAKE FROSTED SUGAR COOKIES, STRAWBERRY SHORTCAKE FROSTED SUGAR",Target Stores,Cookies & Biscuits,447.0,2.63,65.8,18.4,7.89,0.0,44.7,474.0
2543801,"WHITE FROSTED CRUNCH MIX, WHITE FROSTED","Publix Super Markets, Inc.",Other Snacks,500.0,13.3,56.7,30.0,15.0,3.3,36.7,350.0
2589674,HARVEST TRAIL MIX,Target Stores,Chocolate,464.0,10.7,60.7,17.9,5.36,3.6,46.4,232.0
891044,"PEANUT BUTTER & CHOCOLATE BROWNIE COLLECTION, PEANUT BUTTER & CHOCOLATE",KIMBERLEY'S BAKESHOPPE,"Cakes, Cupcakes, Snack Cakes",447.0,2.63,55.3,26.3,10.5,2.6,36.8,171.0
2183081, Kellogg's Sultana Bran Buds 450g,No Brand Owner supplied for New Zealand Data,Breakfast Cereals - Hot And Cold,348.0,8.0,66.9,1.71,0.29,14.9,24.0,123.0
2316859,Be Natural 5 Whole Grain Flakes 325g,Kellogg (Aust) Pty Ltd,Snack Foods - Cereal Snacks,364.0,9.0,70.5,2.0,0.5,13.0,13.5,240.0
2317243,Blue Frog Zesty Raspberry with Coconut & Toasted Almonds 350g,BLUE FROG BREAKFAST LIMITED,Breakfast Cereals - Hot And Cold,521.0,15.2,41.2,31.0,12.2,7.8,11.2,94.0
2182745,Ceres Organics Wholegrain Quick Cook Oats 600g,No Brand Owner supplied for New Zealand Data,Breakfast Cereals - Hot And Cold,379.0,13.2,57.6,6.6,1.2,10.2,1.0,6.0
2182688,"CeresOrganics Grain Free Cashew, Almond Apricot 400g",No Brand Owner supplied for New Zealand Data,Breakfast Cereals - Hot And Cold,183.0,6.2,7.5,14.1,3.2,3.2,3.9,9.0
2182746,CeresOrganics Wholegrain Jumbo Rolled Oats 700g,No Brand Owner supplied for New Zealand Data,Breakfast Cereals - Hot And Cold,379.0,13.2,67.8,6.6,1.2,10.2,1.0,6.0
2182792,Dumpling Beef & Cumin Dumplings 700g,No Brand Owner supplied for New Zealand Data,Snack Foods - Cereal Snacks,267.0,9.89,33.0,10.4,0.97,0.4,1.49,357.0
2182672,Hubbards Amazing Toasted Clusters Raspberry & Cacao 500g,No Brand Owner supplied for New Zealand Data,Breakfast Cereals - Hot And Cold,483.0,9.4,58.2,22.2,5.6,6.6,18.8,48.0
2182785,Hubbards Amazing Toasted Clusters Vanilla & Almond 450g,No Brand Owner supplied for New Zealand Data,Breakfast Cereals - Hot And Cold,492.0,9.6,57.4,23.8,4.2,6.2,16.4,44.0
2182786,Hubbards Amazing Toasted Granola Cocoa & Coconut 450g,No Brand Owner supplied for New Zealand Data,Breakfast Cereals - Hot And Cold,425.0,10.6,42.8,19.8,4.6,16.4,6.4,24.0
2182762,Kellogg's Coco Pops 650g,No Brand Owner supplied for New Zealand Data,Breakfast Cereals - Hot And Cold,390.0,5.67,87.3,1.33,0.33,1.7,32.3,330.0
2183104,Kellogg's Crunchy Nut Corn Flakes 380g,No Brand Owner supplied for New Zealand Data,Breakfast Cereals - Hot And Cold,410.0,7.43,80.3,5.14,0.57,3.1,31.4,394.0
2183101,Kellogg's Special K High Protein 380g,No Brand Owner supplied for New Zealand Data,Breakfast Cereals - Hot And Cold,406.0,21.2,59.8,7.6,1.2,4.8,11.2,270.0
2183082,Kellogg's Sultana Bran Gluten Free 350g,No Brand Owner supplied for New Zealand Data,Breakfast Cereals - Hot And Cold,155.0,2.7,31.9,0.8,0.2,4.6,10.1,99.0
2317270,Little Bird Organics Everything Breakfast Almond Hemp & Turmeric 400g,LITTLE BIRD ORGANICS LIMITED,Breakfast Cereals - Hot And Cold,437.0,15.3,42.7,20.5,2.4,10.3,8.67,4.0
2317271,Little Bird Organics Everything Breakfast Chocolate Hemp & Hazelnut 400g,LITTLE BIRD ORGANICS LIMITED,Breakfast Cereals - Hot And Cold,435.0,15.9,45.6,19.2,2.53,10.3,9.33,1.0
2182776,Mother Earth Chickpea Snacks BBQ 110g,No Brand Owner supplied for New Zealand Data,Snack Foods - Cereal Snacks,490.0,6.8,54.8,26.4,4.0,3.2,4.6,762.0
2182778,Mother Earth Chilli Crispy Mix 260g,No Brand Owner supplied for New Zealand Data,Snack Foods - Cereal Snacks,488.0,11.2,56.8,23.2,7.4,4.2,6.2,760.0
2317099,Pams Rolled Oats 1.5kg,FOODSTUFFS OWN BRANDS LIMITED,Breakfast Cereals - Hot And Cold,361.0,14.0,54.2,6.89,1.33,11.8,0.89,11.0
2316943,"Radix Nutrition Original Apple, Cinnamon & Turmeric 103g",RADIX NUTRITION LIMITED,Breakfast Cereals - Hot And Cold,241.0,10.2,21.7,10.8,4.79,8.2,9.15,28.0
2316932,Radix Nutrition Original Mixed Berry Breakfast 101g,RADIX NUTRITION LIMITED,Breakfast Cereals - Hot And Cold,191.0,8.66,16.3,8.83,2.81,6.5,5.58,22.0
2316937,Radix Nutrition Original Plant-Based Mixed Berry 100g,RADIX NUTRITION LIMITED,Breakfast Cereals - Hot And Cold,181.0,7.2,16.6,8.28,1.64,5.6,5.84,24.0
2316949,Radix Nutrition Ultra Breakfast Mixer Berry 162g,RADIX NUTRITION LIMITED,Breakfast Cereals - Hot And Cold,249.0,10.1,14.6,15.2,2.42,7.2,5.87,28.0
2316938,Radix Nutrition Ultra Mixed Berry Breakfast 165g,RADIX NUTRITION LIMITED,Breakfast Cereals - Hot And Cold,273.0,11.4,17.1,16.2,5.25,7.3,5.49,31.0
2301310,"BEEF & BEAN BURRITOS, BEEF & BEAN","Camino Real Foods, Inc.",Frozen Dinners & Entrees,292.0,7.96,34.5,14.2,4.42,2.7,0.88,310.0
1961181,"BEEF & BEAN GREEN CHILI BURRITOS, BEEF & BEAN","Camino Real Foods, Inc.",Frozen Dinners & Entrees,292.0,7.08,33.6,14.2,4.42,2.7,0.88,442.0
2187079,"BURRITO, BEEF & BEAN/GREEN CHILI","Camino Real Foods, Inc.",Prepared Wraps and Burittos,292.0,7.96,33.6,13.3,4.42,2.7,0.88,442.0
2116175,BUTTERFINGER CRISPY TREAT,Walgreens Co.,"Cakes, Cupcakes, Snack Cakes",383.0,4.69,70.3,9.38,4.69,0.0,37.5,359.0
2671285,"CANDY CORN RICE KRISPIE TREAT, CANDY CORN",Strasner's Bar-B-Que,"Cakes, Cupcakes, Snack Cakes",386.0,1.75,75.4,7.89,1.75,0.0,40.4,316.0
2474177,"CARAMEL SEA SALT FLAVORED CAKE, CARAMEL SEA SALT","Wal-Mart Stores, Inc.","Cakes, Cupcakes, Snack Cakes",368.0,4.41,61.8,11.8,3.68,0.0,38.2,353.0
1112097,CELEBRATION CAKE,THE ORIGINAL CAKERIE LTD.,"Cakes, Cupcakes, Snack Cakes",364.0,3.9,50.6,15.6,3.9,0.0,37.7,299.0
2640463,"CHEDDAR CRUNCH MIX SNACK MIX, CHEDDAR",Catalina Snacks Inc.,Other Snacks,429.0,28.6,32.1,25.0,7.14,14.3,3.57,1040.0
2142490,"CHIK'N ITALIAN HERB CHIK CRISPY VEGGIE CHIK PATTIES WITH ITALIAN HERBS & SPICES, CHIK'N ITALIAN HERB CHIK",Worthington Foods Inc.,Frozen Patties and Burgers,239.0,14.1,31.0,7.04,0.7,2.8,1.41,676.0
2581360,"CINNAMON FRENCH TOAST & SAUSAGE STICKS, CINNAMON",The Hillshire Brands Company,"Frozen Breakfast Sandwiches, Biscuits & Meals",352.0,7.04,33.8,21.1,5.63,1.4,16.9,577.0
2510671,"CINNAMON TOAST CRUNCH BIG BITES FILLED MARSHMALLOWS, CINNAMON TOAST CRUNCH",Creative Confectionary Corporation,Candy,381.0,4.76,71.4,9.52,7.14,0.0,47.6,190.0
2510676,"CINNAMON TOAST CRUNCH BIG BITES FILLED MARSHMALLOWS, CINNAMON TOAST CRUNCH",Creative Confectionary Corporation,Candy,381.0,4.76,71.4,9.52,7.14,0.0,47.6,190.0
2658211,"COCOA CRISPY MARSHMALLOW SQUARES WITH MILK CHOCOLATE M&M'S MINIS, COCOA WITH MILK CHOCOLATE M&M'S MINIS",The Kellogg Company ,"Cakes, Cupcakes, Snack Cakes",450.0,5.0,70.0,15.0,5.0,0.0,35.0,425.0
2171394,"COCOA CRISPY MARSHMALLOW SQUARES WITH MILK CHOCOLATE M&M'S MINIS, COCOA WITH MILK CHOCOLATE M&M'S MINIS",The Kellogg Company ,"Cakes, Cupcakes, Snack Cakes",436.0,3.64,70.9,14.6,5.45,1.8,34.6,418.0
1927261,"COCOA KRISPIES TREATS, MILK CHOCOLATE",The Kellogg Company ,"Cakes, Cupcakes, Snack Cakes",450.0,5.0,70.0,15.0,5.0,0.0,35.0,425.0
2089278,CONFETTI 3*3 SQUARE CAKE ICE,Coborn's Incorporated,"Cakes, Cupcakes, Snack Cakes",378.0,2.96,56.3,15.6,4.44,0.7,43.0,326.0
1933007,"CRISPY MARSHMALLOW GOODIES, PATRIOTIC SPRINKLE",Choice Foods LLC,"Cakes, Cupcakes, Snack Cakes",379.0,3.57,75.0,7.14,2.14,0.0,35.7,293.0
2107484,CRISPY MARSHMALLOW SQUARES,The Kellogg Company ,"Cakes, Cupcakes, Snack Cakes",409.0,4.55,77.3,11.4,4.55,0.0,36.4,432.0
1942905,FINEST BELGIAN CHOCOLATES,"International Marketing Systems, Inc.",Chocolate,571.0,7.14,42.9,42.9,25.0,3.6,39.3,107.0
2677415,"FRIGHTFUL FRANKENSTEIN CRISPY RICE TREATS KIT, FRIGHTFUL FRANKENSTEIN CRISPY RICE",Target Stores,"Cakes, Cupcakes, Snack Cakes",346.0,3.85,80.8,0.0,0.0,0.0,42.3,231.0
1966798,"GLAZED BLUEBERRY CAKE DOUGHNUTS, GLAZED BLUEBERRY",Krispy Kreme Doughnut Corporation,"Cakes, Cupcakes, Snack Cakes",423.0,2.82,56.3,21.1,8.45,1.4,36.6,296.0
2108817,"GREEK YOGURT + FRUIT FLAVORED PROTEIN CHEWY GRANOLA BARS, GREEK YOGURT + FRUIT",The Kellogg Company ,"Snack, Energy & Granola Bars",407.0,14.8,63.0,9.26,5.56,14.8,25.9,315.0
2065023,"HANNAFORD, RED HOT BEEF BURRITOS",Hannaford Bros. Co.,Frozen Dinners & Entrees,301.0,7.96,34.5,14.2,4.42,2.7,0.88,504.0
2166811,HOLIDAY TRAIN KIT,"Brand Castle, LLC","Cake, Cookie & Cupcake Mixes",368.0,2.63,81.6,3.95,1.32,0.0,50.0,197.0
2329255,"LOUISIANA CRUNCH CAKE SWEET, LEMON FLAVORED CAKE TOPPED WITH A BUTTERY COCONUT CRUNCH, LOUISIANA CRUNCH","Wal-Mart Stores, Inc.","Cakes, Cupcakes, Snack Cakes",408.0,3.95,52.6,21.0,3.95,0.0,29.0,303.0
2093922,MARSHMELLOW TREAT,"7-Eleven, Inc.","Cakes, Cupcakes, Snack Cakes",400.0,4.23,71.8,10.6,4.23,0.0,40.8,352.0
1998783,"PARTY CAKE FLAVORED ICED SLICED CAKE, PARTY CAKE",FGF LLC,"Cakes, Cupcakes, Snack Cakes",400.0,4.0,54.0,19.0,5.0,1.0,35.0,260.0
2166046,"PARTY CAKE SLICED CAKE, PARTY CAKE",FGF LLC,"Cakes, Cupcakes, Snack Cakes",400.0,4.0,54.0,18.0,5.0,0.0,36.0,250.0
2560844,"PEANUT BUTTER CHOCOLATE BARS, PEANUT BUTTER; CHOCOLATE","General Mills, Inc.",Chocolate,438.0,6.25,71.9,12.5,7.81,3.1,31.2,406.0
2495487,"PEANUT BUTTER CHOCOLATE TREAT BARS, PEANUT BUTTER CHOCOLATE","General Mills, Inc.","Snack, Energy & Granola Bars",419.0,4.84,72.6,12.9,7.26,1.6,32.3,339.0
2495491,"PEANUT BUTTER CHOCOLATE TREAT BARS, PEANUT BUTTER CHOCOLATE","General Mills, Inc.","Snack, Energy & Granola Bars",419.0,4.84,72.6,12.9,7.26,1.6,32.3,339.0
1949754,"POPCORN, TOASTED CINNAMON CRUNCH",Dylans Candy Bar,"Popcorn, Peanuts, Seeds & Related Snacks",464.0,3.57,78.6,14.3,10.7,3.6,57.1,268.0
2622351,"PREMIUM FRUIT & NUTS, BREAKFAST ESPRESSO","Snack World, LLC","Popcorn, Peanuts, Seeds & Related Snacks",429.0,7.14,60.7,17.9,7.14,7.1,46.4,36.0
2676465,"RED HOT BEEF BIG BURRITO, RED HOT BEEF","Camino Real Foods, Inc.",Frozen Dinners & Entrees,296.0,7.75,34.5,14.1,4.93,2.8,0.7,507.0
1961144,"RED HOT BEEF BURRITOS, RED HOT BEEF","Camino Real Foods, Inc.",Frozen Dinners & Entrees,301.0,7.96,34.5,14.2,4.42,3.5,0.88,319.0
1914664,"RESTAURANT STYLE LASAGNA, MEXICAN STYLE",Hormel Foods Corporation ,Frozen Dinners & Entrees,190.0,9.96,16.0,10.8,4.76,1.7,0.87,411.0
2045443,"S'MORES SOFT TOP COOKIES, GRAHAM CRACKER",Smith's Food & Drug Centers Inc.,Cookies & Biscuits,438.0,3.12,67.2,17.2,3.91,3.1,40.6,484.0
2454357,"STRAWBERRY FROSTED SUGAR COOKIES, STRAWBERRY FROSTED SUGAR",Smart & Final Iris Corporation,Cookies & Biscuits,421.0,2.63,73.7,15.8,6.58,0.0,52.6,368.0
2213604,"VANILLA LOWFAT YOGURT WITH MILK CHOCOLATE FLAVORED CRISPS & DINO-CRUNCH SPRINKLES, VANILLA WITH MILK CHOCOLATE FLAVORED CRISPS & DINO-CRUNCH SPRINKLES",The Yofarm Company,Yogurt,106.0,3.53,18.2,2.06,1.18,0.0,14.1,56.0
2213563,"VANILLA LOWFAT YOGURT WITH WHITE CHOCOLATE FLAVORED CRISPS & DINO-CRUNCH SPRINKLES, VANILLA WITH WHITE CHOCOLATE FLAVORED CRISPS & DINO-CRUNCH SPRINKLES",The Yofarm Company,Yogurt,106.0,2.94,18.8,2.06,1.18,0.0,14.7,56.0
1870510,"AMERICAN PRIDE, WILD ALASKA POLLOCK FLAKY FILLETS WITH A LEMON PEPPER CRUST, LEMON PEPPER, LEMON PEPPER",American Pride Seafoods LLC,Frozen Fish & Seafood,250.0,11.6,26.8,10.7,1.79,0.9,0.89,304.0
2066345,BEEF & BEAN CHIMICHANGAS,The Moran Group Incorporated,Frozen Dinners & Entrees,310.0,7.96,33.6,15.9,5.31,2.7,0.88,469.0
2473766,"BLUEBERRY FLAVORED CAKE, BLUEBERRY","Wal-Mart Stores, Inc.","Cakes, Cupcakes, Snack Cakes",353.0,4.41,61.8,10.3,2.94,1.5,38.2,324.0
2189870,"BURRITOS, RED HOT BEEF","Reser's Fine Foods, Inc.",Prepared Wraps and Burittos,248.0,7.08,29.2,11.5,3.98,1.8,1.77,531.0
2107013,"CHIK'N PARMESAN GARLIC VEGGIE PARMESAN GARLIC WINGS WITH A ZESTY HERB BREADING, CHIK'N PARMESAN GARLIC",Worthington Foods Inc.,Vegetarian Frozen Meats,224.0,14.1,24.7,8.24,1.18,3.5,1.18,612.0
2187080,"CHIMICHANGA, BEEF & BEAN","Camino Real Foods, Inc.",Prepared Wraps and Burittos,310.0,7.96,33.6,15.9,5.31,2.7,0.88,469.0
2541182,"CHIMICHANGA, BEEF & BEAN","Camino Real Foods, Inc.",Prepared Wraps and Burittos,310.0,7.96,33.6,15.9,5.31,3.5,0.88,478.0
2507569,"CHRISTMAS CONFETTI RICE KRISPIE TREAT, CHRISTMAS CONFETTI","Mmr, Inc.","Cakes, Cupcakes, Snack Cakes",421.0,1.75,71.9,7.89,1.75,0.0,38.6,298.0
2674178,"CINNAMON FLAVORED TREATS BARS, CINNAMON","General Mills, Inc.","Snack, Energy & Granola Bars",417.0,4.17,75.0,12.5,6.25,4.2,37.5,375.0
2094992,COATED CRISPED RICE TREATS,Selma's Cookies,"Cakes, Cupcakes, Snack Cakes",456.0,3.51,66.7,19.3,14.0,1.8,45.6,211.0
2618356,"COFFEE MOIST CAKE WITH GREEK YOGURT, APPLE SPICE FLAVORED FILLING AND STREUSEL TOPPING, COFFEE WITH GREEK YOGURT APPLE SPICE","Dawn Food Products, Inc. ","Cakes, Cupcakes, Snack Cakes",345.0,6.9,58.6,13.8,3.45,10.3,31.0,362.0
2618357,"COFFEE MOIST CAKE WITH GREEK YOGURT, RICH BLUEBERRY FLAVORED FILLING AND STREUSEL TOPPING, COFFEE WITH GREEK YOGURT BLUEBERRY","Dawn Food Products, Inc. ","Cakes, Cupcakes, Snack Cakes",345.0,6.9,58.6,13.8,3.45,10.3,31.0,362.0
2658144,"COFFEE MOIST CAKE WITH STREUSEL TOPPING AND CINNAMON FILLING, COFFEE","Dawn Food Products, Inc. ","Cakes, Cupcakes, Snack Cakes",308.0,2.56,66.7,8.97,3.85,12.8,35.9,359.0
2611514,"DOUBLE CHOCOLATE BARS, DOUBLE CHOCOLATE","General Mills, Inc.","Snack, Energy & Granola Bars",438.0,6.25,71.9,14.1,7.81,3.1,31.2,234.0
2611515,"DOUBLE CHOCOLATE BARS, DOUBLE CHOCOLATE","General Mills, Inc.","Snack, Energy & Granola Bars",438.0,6.25,71.9,14.1,7.81,3.1,31.2,234.0
2641690,"DOUBLE CHOCOLATE WITH CHEX PIECES, PRETZELS & CHOCOLATEY CHIPS BARS, DOUBLE CHOCOLATE","General Mills, Inc.","Snack, Energy & Granola Bars",438.0,6.25,71.9,14.1,7.81,3.1,31.2,234.0
1978941,FESTIVE CRUNCH INDULGENT TRAIL MIX,Walgreens Co.,"Popcorn, Peanuts, Seeds & Related Snacks",500.0,16.7,46.7,30.0,6.67,3.3,20.0,667.0
2145149,FROSTED SUGAR COOKIES,"Giant Eagle, Inc.",Cookies & Biscuits,395.0,2.63,68.4,13.2,5.26,0.0,47.4,329.0
1727861,"HONEY NUT CHEERIOS TREATS, HONEY NUT","General Mills, Inc.","Snack, Energy & Granola Bars",417.0,4.17,70.8,14.6,6.25,4.2,37.5,354.0
2674179,"MARSHMALLOW FLAVORED TREATS BARS, MARSHMALLOW","General Mills, Inc.","Snack, Energy & Granola Bars",417.0,4.17,75.0,12.5,4.17,0.0,37.5,354.0
2117893,"MARSHMALLOW TREAT, PEPPERMINT CRUNCH","7-Eleven, Inc.","Cakes, Cupcakes, Snack Cakes",366.0,2.82,73.2,7.04,0.7,0.0,31.0,324.0
1728439,"MARSHMALLOW TREATS BARS, MARSHMALLOW","General Mills, Inc.","Cakes, Cupcakes, Snack Cakes",417.0,4.17,75.0,12.5,4.17,0.0,41.7,333.0
1904924,"MINI TACOS, SHREDDED BEEF & CHEESE",Hormel Foods Corporation ,Frozen Appetizers & Hors D'oeuvres,266.0,8.86,29.1,12.7,3.16,2.5,0.0,532.0
2078264,"SHREDDED BEEF & CHEESE MINI TACOS SEASONED SHREDDED BEEF AND CHEDDAR CHEESE IN A CRISPY CORN TORTILLA, SHREDDED BEEF & CHEESE","Don Miguel Mexican Foods, Inc.",Frozen Appetizers & Hors D'oeuvres,278.0,8.86,31.6,12.7,3.16,3.8,1.27,544.0
2471676,"TORTILLA CRUSTED TILAPIA WHITE & FLAKY FILLETS ENCRUSTED WITH CORN TORTILLA CHIPS, CHIPOTLE PEPPER & GARLIC, TORTILLA CRUSTED TILAPIA",High Liner Foods (USA) Incorporated,Frozen Fish & Seafood,170.0,17.0,9.43,7.55,1.42,0.0,0.94,453.0
2614428,"TREATS MARSHMALLOW BARS, MARSHMALLOW","General Mills, Inc.","Snack, Energy & Granola Bars",417.0,4.17,75.0,12.5,4.17,0.0,37.5,354.0
2279024,"UNICORN CRISPY BAR, UNICORN",Minnesota Best Maid Cookie Co.,"Cakes, Cupcakes, Snack Cakes",375.0,2.5,72.5,8.75,6.25,0.0,37.5,275.0
2627930,"WHITE CHOCOLATE CINNAMON SWIRL CRUNCH PROTEIN-PACKED CANDY BAR, WHITE CHOCOLATE CINNAMON SWIRL CRUNCH",Ernest F. Bailey Inc.,"Snack, Energy & Granola Bars",438.0,30.8,40.0,16.9,6.15,1.5,26.2,192.0
588798,GOURMET CUPCAKES,KIMBERLEY'S BAKESHOPPE,"Cakes, Cupcakes, Snack Cakes",440.0,4.0,48.0,26.0,12.0,2.0,36.0,280.0
2066794,3PK JUMBO LEMON FRITTERS,Maple Donuts Inc,"Croissants, Sweet Rolls, Muffins & Other Pastries",363.0,4.42,46.0,17.7,7.96,1.8,20.4,301.0
2189651,"BIG CHIMICHANGA, RED HOT BEEF","Camino Real Foods, Inc.",Prepared Wraps and Burittos,303.0,7.75,33.8,14.8,4.93,2.8,2.11,500.0
2368273,"CHOCOLATE HAPPY BIRTHDAY CAKE WITH WHITE BORDER, CHOCOLATE",Dutch Maid Bakery Inc,"Cakes, Cupcakes, Snack Cakes",388.0,2.5,53.8,20.0,8.75,0.3,45.0,325.0
2658514,"CINNAMON TREATS BARS, CINNAMON","General Mills, Inc.","Snack, Energy & Granola Bars",417.0,4.17,75.0,12.5,4.17,4.2,33.3,375.0
2661956,"CRISPY RICE TREAT, CRISPY RICE",Target Stores,"Cakes, Cupcakes, Snack Cakes",435.0,3.53,69.4,15.3,11.8,0.0,44.7,224.0
2661957,"CRISPY RICE TREAT, CRISPY RICE",Target Stores,"Cakes, Cupcakes, Snack Cakes",435.0,3.53,69.4,15.3,11.8,0.0,44.7,224.0
2145150,FROSTED SUGAR COOKIES,"Giant Eagle, Inc.",Cookies & Biscuits,395.0,2.63,68.4,13.2,5.26,0.0,47.4,329.0
1633606,"GENERAL MILLS, LUCKY CHARMS, TREATS BARS, MARSHMALLOW, MARSHMALLOW","General Mills, Inc.","Cakes, Cupcakes, Snack Cakes",417.0,4.17,75.0,12.5,4.17,0.0,41.7,354.0
1933018,"HAND MADE BEEF & BEAN JUMBO BURRITO, BEEF & BEAN",Reynaldo's Mexican Food Manufacturer Inc.,Frozen Dinners & Entrees,240.0,7.77,27.9,10.6,4.24,2.1,0.71,488.0
1933019,"HAND MADE BEEF & POTATO JUMBO BURRITO, BEEF & POTATO",Reynaldo's Mexican Food Manufacturer Inc.,Frozen Dinners & Entrees,223.0,6.71,26.2,9.89,3.89,1.4,0.71,558.0
1933023,"HAND MADE RED HOT JUMBO BURRITO, RED HOT",Reynaldo's Mexican Food Manufacturer Inc.,Frozen Dinners & Entrees,198.0,8.13,28.6,5.3,1.59,2.1,0.71,498.0
2373823,HAPPY BIRTHDAY MARBLE CAKE WITH FUDGE BORDER,Dutch Maid Bakery Inc,"Cakes, Cupcakes, Snack Cakes",400.0,3.75,55.0,20.0,8.75,0.3,43.8,338.0
2290018,"HIGH LINER, SEA CUISINE, MEDITERRANEAN CRUSTED SALMON",High Liner Foods (USA) Incorporated,Fish & Seafood,192.0,13.3,16.7,7.5,1.25,0.8,0.83,700.0
1971051,"LEMON FROSTED SUGAR COOKIES, LEMON","Giant Eagle, Inc.",Cookies & Biscuits,395.0,2.63,65.8,13.2,5.26,0.0,47.4,316.0
1905188,"LOUISIANA CREME CAKE, LEMON CRUNCH","Wal-Mart Stores, Inc.","Cakes, Cupcakes, Snack Cakes",342.0,3.95,47.4,15.8,3.29,0.0,29.0,303.0
2085939,"PANCAKES AND SAUSAGE ON A STICK, APPLE CINNAMON ",The Hillshire Brands Company,"Frozen Breakfast Sandwiches, Biscuits & Meals",324.0,8.45,29.6,18.3,4.93,1.4,14.1,563.0
2140126,"PATRIOTIC WHITE FROSTED SUGAR COOKIES, WHITE FROSTED SUGAR","Giant Eagle, Inc.",Cookies & Biscuits,395.0,2.63,68.4,13.2,5.26,0.0,50.0,329.0
2028949,"SAVORY FOODS, COOKIE-LICIOUS COLLECTION, SCOOP & BAKE COOKIE DOUGH","Savory Foods, Inc.",Crusts & Dough,464.0,3.57,57.1,25.0,8.93,3.6,32.1,375.0
2641962,"TORTILLA TILAPIA TWO PREMIUM TILAPIA FILLETS WITH A CORN TORTILLA CHIP, JALAPENO PEPPER & GARLIC SEASONED CRUST, TORTILLA",High Liner Foods (USA) Incorporated,Frozen Fish & Seafood,161.0,15.2,8.04,7.14,1.34,0.0,0.0,304.0
1635096,"TREATS BARS, MARSHMALLOW","General Mills, Inc.","Snack, Energy & Granola Bars",417.0,4.17,75.0,12.5,4.17,0.0,41.7,354.0
2614429,"TREATS CINNAMON BARS, CINNAMON","General Mills, Inc.","Snack, Energy & Granola Bars",417.0,4.17,75.0,12.5,4.17,4.2,33.3,375.0
1956637,TURTLE'S DOUGH COOKIE DOUGH,"A.M.S. Manufacturing, Inc.",Crusts & Dough,464.0,3.57,60.7,25.0,7.14,3.6,39.3,482.0
2524859,"WITCHES CAULDRON BROWNIE KIT, WITCHES CAULDRON","Wal-Mart Stores, Inc.","Cake, Cookie & Cupcake Mixes",169.0,3.39,40.7,0.0,0.0,1.7,28.8,169.0
349475,GMILLS GOLD MEDAL ORGANIC AP FLOUR UNBL/UNBR,GENERAL MILLS SALES INC.,Flour - Cereal/Pulse (Shelf Stable),333.0,10.0,73.3,0.0,0.0,3.3,0.0,0.0
2470668,"100% PURE COCOA BUTTER FINEST BELGIAN CHOCOLATES, COCOA BUTTER","International Marketing Systems, Inc.",Chocolate,643.0,3.57,50.0,46.4,25.0,3.6,50.0,0.0
1936474,"APPLE CAKE DONUTS, GLAZED CARAMEL",The Kroger Co.,"Cakes, Cupcakes, Snack Cakes",437.0,4.23,60.6,21.1,9.86,1.4,35.2,451.0
2323062,BEEF & CHEESE MINI TACOS,"Don Miguel Mexican Foods, Inc.",Frozen Appetizers & Hors D'oeuvres,250.0,10.0,32.5,10.0,3.75,2.5,1.25,675.0
