PC1,PC2,PC3,PC4,PC5,fdc_id,description
-0.2447397658492356,-3.268824916573479,-5.451902037098823,0.04932439293709947,1.086094511555389,2187239,"PECAN CEREAL YOGURT SMOOTHIE, PECAN CEREAL"
-0.2524662829047722,-3.2540367290801884,-5.4343813798543446,0.06197972462834369,1.040555467204511,2187209,"PECAN CEREAL YOGURT SMOOTHIE, PECAN CEREAL"
-0.4254291823716254,-3.406505672102466,-5.552421154278654,0.07664289122232205,1.006832650630186,2189425,"PECAN CEREAL YOGURT SMOOTHIE, PECAN CEREAL"
-0.265647789689749,-2.5217068317788263,-4.980926683175758,-0.03748150296292583,0.7072785629698976,2189000,"SMOOTHIE YOGURT WITH PECAN & CEREALS, PECAN & CEREALS"
-1.8641555420080846,1.207283921882785,0.29421990545463306,0.04180135304133227,-0.3978055370738345,1864071,"SWEETENED MULTIGRAIN CEREAL, SWEETENED MULTIGRAIN CEREAL"
-1.8641555420080846,1.207283921882785,0.29421990545463306,0.04180135304133227,-0.3978055370738345,2015533,"SWEETENED MULTIGRAIN CEREAL, SWEETENED MULTIGRAIN CEREAL"
-2.2659467348213806,1.6210537897966932,-0.07614418056127487,0.582017350716466,-0.4241947736654567,1850350,"SWEETENED RICE CEREAL, SWEETENED RICE CEREAL"
-2.2659467348213806,1.6210537897966932,-0.07614418056127487,0.582017350716466,-0.4241947736654567,1864069,"SWEETENED RICE CEREAL, SWEETENED RICE CEREAL"
-1.756413238174574,-0.04214044552078802,-0.14254724162753032,0.7836076026217752,-0.8490510521870461,2672929,"TOASTED RICE CEREAL, TOASTED RICE CEREAL"
0.8443724940845617,-0.9388904943230182,-4.002597797057013,-0.23988598555004756,1.0494310795942068,1970205,"CEREAL SOAKED MILK ICE CREAM WITH CRISPY CEREAL SWIRL, CEREAL DREAMS"
-0.34429934078609403,-1.386924357509363,0.0659740189715558,0.5413705664293711,-0.13939694753121643,1855473,"PEACE CEREAL, SUPERGRAINS CEREAL, MAPLE BUCKWHEAT HEMP"
1.4061318537516083,0.04547326880153643,0.46496477361908817,-0.4716218111990537,0.8403742846650039,1880521,"BAUDUCCO, BREAKFAST COOKIE, MILK & CEREALS, MILK & CEREALS"
3.3167969070419288,5.906955461741617,-1.2899775232537987,-0.6833718835661109,0.9007364479907393,2411924,"CEREAL 'N CANDY BITES, CEREAL 'N CANDY"
3.1574022997354554,-1.4855810311320459,0.4159407732560639,2.356453583386958,-1.0005721336122926,1838403,"CHOCOLATEY CEREAL FLAVOR MACROS BARS, CHOCOLATEY CEREAL"
2.765888333478095,4.271692730572857,-0.8790991862353952,-0.8728870849045972,0.20394574385590156,1975441,"CINNAMON CEREAL IN MILK CHOCOLATE CEREAL SWEETS, CINNAMON"
-2.2309717191295038,2.1221821666994884,-0.021524159554056742,-1.5069522559575796,-0.3076496663195909,2506722,"FRUITY CEREAL FLAVORED CARAMEL CORN, FRUITY CEREAL"
3.645128026013295,-2.7771044875911297,1.0508360311452096,1.4094023484709128,-0.5381234762097623,2666683,"FRUITY CEREAL FLAVORED PROTEIN BAR, FRUITY CEREAL"
-0.246498739088201,-3.234627423691122,-5.446628083506635,0.06147445009943322,1.0370613924596979,2628160,"LALA, YOGURT SMOOTHIE, PECAN CEREAL, PECAN CEREAL"
-0.3329576402160576,-2.953504879346005,-5.485558448071317,0.06556660216810575,0.8379771039253907,2186493,"LALA, YOGURT SMOOTHIE, PECAN CEREAL, PECAN CEREAL"
3.297168392403123,-0.6833885955859348,-0.42712752112726304,2.5057752201692227,-1.8086661735078984,1838132,"MACROS FRUITY CEREAL BAR, MACROS FRUITY CEREAL"
3.479076433250709,5.35653064709499,-1.2449613811439542,-0.8814686143208866,0.30040466057703263,2631103,"MARSHMALLOW CEREAL CHOCOLATE BAR, MARSHMALLOW CEREAL CHOCOLATE"
-0.5090324356021059,-3.433337176204521,-5.547201956902127,0.08335699373421304,0.9463870479245358,2663596,"PECAN CEREAL FLAVORED YOGURT SMOOTHIE, PECAN CEREAL"
-0.33947084621507606,-2.907429676681516,-5.453322305296441,0.046847949597666604,0.823986658466375,2186495,"PECAN CEREAL FLAVORED YOGURT SMOOTHIE, PECAN CEREAL"
-0.4707876341811259,-3.52513697530641,-5.595441760253103,0.09328716649841563,1.003761442909515,2159928,"PECAN CEREAL YOGURT SMOOTHIE WITH PROBIOTICS, PECAN CEREAL"
-0.4707876341811259,-3.52513697530641,-5.595441760253103,0.09328716649841563,1.003761442909515,2471702,"PECAN CEREAL YOGURT SMOOTHIE WITH PROBIOTICS, PECAN CEREAL"
-0.4707876341811259,-3.52513697530641,-5.595441760253103,0.09328716649841563,1.003761442909515,2628281,"PECAN CEREAL YOGURT SMOOTHIE WITH PROBIOTICS, PECAN CEREAL"
-0.3350051017916651,-3.159786937081831,-4.838813993391323,-0.032206681139934856,0.992834961364739,2546715,"PINEAPPLE & CEREAL FIBER LOWFAT YOGURT, PINEAPPLE & CEREAL"
